Egypt,2022-01-05,411966
Romania,2022-02-18,7272
Armenia,2022-01-12,6387
Nepal,2022-01-25,222412
Malaysia,2022-02-01,130091
Iran,2022-01-24,374329
Czechia,2022-01-17,63456
Bahamas,2022-01-15,561
Comoros,2022-02-06,3568
Turkey,2022-01-31,149005
United States,2022-02-03,543759
Belarus,2022-01-03,63127
Burundi,2022-01-07,41
Slovakia,2022-01-28,8889
Nepal,2022-02-07,387959
Guinea,2022-02-09,62
Ireland,2022-01-22,14604
Saint Lucia,2022-02-04,82
Djibouti,2022-01-25,572
Jersey,2022-01-07,526
Nepal,2022-01-26,232436
Europe,2022-02-06,1896291
European Union,2022-02-09,1275916
Yemen,2022-01-28,2948
Timor,2022-02-15,756
Liechtenstein,2022-02-01,111
Myanmar,2022-01-25,161306
Peru,2022-01-22,152482
India,2022-01-29,4767597
Hungary,2022-02-10,10143
Kiribati,2022-01-24,330
British Virgin Islands,2022-01-18,23
Finland,2022-02-07,32869
Bulgaria,2022-01-12,24705
Malawi,2022-02-05,1486
Montserrat,2022-02-07,10
Germany,2022-01-09,590582
Namibia,2022-01-11,908
Nepal,2022-01-16,228319
Guernsey,2022-01-05,1527
Malta,2022-02-11,1224
Honduras,2022-01-10,21059
Barbados,2022-01-28,193
Netherlands,2022-01-25,56526
Mali,2022-02-05,
Antigua and Barbuda,2022-01-31,42
Costa Rica,2022-02-01,13680
Venezuela,2022-01-05,126261
Austria,2022-01-13,46529
Benin,2022-01-16,16074
Argentina,2022-02-08,214656
Lebanon,2022-02-09,10489
Sint Maarten (Dutch part),2022-01-04,15
Lower middle income,2022-02-07,9053061
South Africa,2022-01-12,72144
Northern Ireland,2022-01-19,4857
Cuba,2022-02-15,21657
Northern Ireland,2022-01-07,7081
South America,2022-01-29,2822245
Kosovo,2022-01-28,4536
Greece,2022-02-20,22946
Democratic Republic of Congo,2022-01-03,6963
Costa Rica,2022-01-02,19326
Kosovo,2022-02-06,2377
Zimbabwe,2022-02-05,10108
Macao,2022-01-23,2592
South Africa,2022-01-03,32010
Montenegro,2022-02-07,434
Bhutan,2022-01-06,312
Ukraine,2022-01-10,60411
Peru,2022-01-06,192438
Cook Islands,2022-01-14,4
Pakistan,2022-01-03,1015340
Uruguay,2022-01-14,21012
Uruguay,2022-01-22,19997
Kuwait,2022-01-01,15791
Somalia,2022-01-14,5028
Bhutan,2022-02-07,3692
Malaysia,2022-01-24,193381
Hungary,2022-01-20,25941
Malta,2022-01-26,2898
Papua New Guinea,2022-02-07,1054
Democratic Republic of Congo,2022-01-15,4403
Sweden,2022-01-19,71862
Albania,2022-02-08,4348
Bhutan,2022-01-29,9139
Angola,2022-01-05,31461
Georgia,2022-01-14,7797
United Kingdom,2022-01-08,260816
Mongolia,2022-02-10,569
North America,2022-02-18,1184158
Portugal,2022-02-18,48520
Gabon,2022-01-10,3128
United Kingdom,2022-02-08,71088
Egypt,2022-01-01,424464
Democratic Republic of Congo,2022-01-18,2367
Guatemala,2022-02-04,55109
Maldives,2022-01-20,2234
Uganda,2022-01-04,136612
Latvia,2022-01-17,8966
Aruba,2022-01-10,67
Liberia,2022-01-08,10161
Montserrat,2022-02-04,5
Thailand,2022-02-03,280988
Asia,2022-01-06,21865914
Scotland,2022-02-16,7345
Fiji,2022-02-04,238
Suriname,2022-02-13,147
Nepal,2022-01-13,223361
Lithuania,2022-01-27,5706
Belarus,2022-01-29,46348
Andorra,2022-01-11,865
Czechia,2022-01-24,40301
Malawi,2022-01-05,5490
North Macedonia,2022-01-12,1615
Ghana,2022-01-21,156671
Dominica,2022-01-03,152
Papua New Guinea,2022-01-08,568
China,2022-01-12,6604571
Gibraltar,2022-02-16,74
North Macedonia,2022-02-01,1082
Senegal,2022-01-20,4472
Fiji,2022-01-02,384
North America,2022-02-04,1481178
Saint Vincent and the Grenadines,2022-02-09,215
Cook Islands,2022-01-26,6
Sri Lanka,2022-01-02,104896
Trinidad and Tobago,2022-01-07,2799
Cambodia,2022-02-07,39641
Tunisia,2022-02-18,7453
Anguilla,2022-01-06,21
Dominican Republic,2022-02-03,39412
Switzerland,2022-01-20,51104
Mexico,2022-02-20,776862
Iraq,2022-01-21,49105
Sweden,2022-01-25,74580
Greenland,2022-02-03,6
Cote d'Ivoire,2022-01-29,27394
Liechtenstein,2022-01-29,36
Dominican Republic,2022-01-11,15966
Bulgaria,2022-01-21,13625
Kazakhstan,2022-02-13,318409
Timor,2022-01-23,1465
Dominican Republic,2022-01-16,17863
Vietnam,2022-02-19,805304
World,2022-02-18,23676955
Romania,2022-01-26,14649
United Kingdom,2022-02-03,86779
Thailand,2022-02-17,232738
Dominica,2022-01-22,46
Andorra,2022-01-16,865
Italy,2022-02-03,429637
North Macedonia,2022-01-07,1615
Germany,2022-02-18,137003
Indonesia,2022-01-16,1252137
Hong Kong,2022-02-06,26137
New Caledonia,2022-01-22,208
United Kingdom,2022-01-30,98843
France,2022-01-29,262900
Jamaica,2022-01-29,2619
Brunei,2022-01-27,2120
Isle of Man,2022-01-10,541
Tunisia,2022-01-16,17862
Brazil,2022-02-05,1058167
Israel,2022-01-28,10863
Maldives,2022-02-05,2571
Paraguay,2022-01-26,12196
Indonesia,2022-01-30,1252137
Iceland,2022-01-12,2173
Belize,2022-02-07,557
Bulgaria,2022-02-07,6583
Saint Vincent and the Grenadines,2022-01-02,80
Hong Kong,2022-02-07,35129
Guatemala,2022-01-08,53012
Czechia,2022-02-06,21840
Pakistan,2022-01-17,728558
Pakistan,2022-02-01,604420
Timor,2022-01-28,1206
Brunei,2022-01-14,3317
Oceania,2022-01-17,325353
Serbia,2022-02-14,2882
Barbados,2022-02-08,145
Bosnia and Herzegovina,2022-01-18,4315
High income,2022-01-03,5092381
Kosovo,2022-01-05,1487
Kyrgyzstan,2022-01-05,4871
Georgia,2022-01-07,4822
Malawi,2022-02-08,1188
Samoa,2022-02-12,401
Kenya,2022-01-15,61832
Israel,2022-02-06,8075
Upper middle income,2022-01-19,10001250
Myanmar,2022-01-17,186101
Romania,2022-01-11,29039
Venezuela,2022-01-13,126261
Latvia,2022-02-13,2836
Guatemala,2022-02-03,56125
Scotland,2022-01-31,8772
Lithuania,2022-02-08,2033
Bulgaria,2022-01-25,10745
Bahamas,2022-02-13,328
South Korea,2022-01-18,382583
Curacao,2022-01-17,613
Paraguay,2022-01-10,27987
Nauru,2022-01-05,1
Kazakhstan,2022-02-15,326541
Fiji,2022-02-13,333
Bolivia,2022-01-23,58481
Wallis and Futuna,2022-01-10,7
Cayman Islands,2022-01-14,176
Asia,2022-01-22,18722769
Vanuatu,2022-01-16,736
Bhutan,2022-02-09,4857
Sao Tome and Principe,2022-01-11,384
Kyrgyzstan,2022-01-22,10196
England,2022-01-06,173288
Uruguay,2022-02-05,10917
Portugal,2022-02-19,44910
Comoros,2022-01-21,609
Saudi Arabia,2022-02-10,155374
Grenada,2022-02-05,79
Libya,2022-01-08,14167
Moldova,2022-01-04,2027
Venezuela,2022-02-03,215129
Low income,2022-01-29,401688
Qatar,2022-01-04,7606
Vietnam,2022-02-03,204318
Kazakhstan,2022-01-17,15623
Upper middle income,2022-02-08,5895561
Montenegro,2022-01-10,757
United States,2022-01-07,1084777
Zambia,2022-02-16,15086
Algeria,2022-01-18,16222
Croatia,2022-01-03,11857
Slovakia,2022-01-11,22927
Faeroe Islands,2022-01-15,223
Macao,2022-02-08,1023
Northern Ireland,2022-02-04,2130
Comoros,2022-01-10,609
Montenegro,2022-02-19,318
Niger,2022-01-13,11134
Fiji,2022-01-22,173
France,2022-02-09,202986
Portugal,2022-02-13,55501
Angola,2022-01-30,117747
Belarus,2022-01-09,37499
Indonesia,2022-01-09,1252137
Venezuela,2022-01-21,126261
Sint Maarten (Dutch part),2022-01-16,672
India,2022-01-11,9358811
Belarus,2022-01-12,46793
Mongolia,2022-02-12,789
World,2022-01-23,29455829
Mongolia,2022-02-03,952
Senegal,2022-02-08,49274
Djibouti,2022-01-07,608
Estonia,2022-01-29,2678
Israel,2022-02-10,6639
Ethiopia,2022-01-11,528
Samoa,2022-01-09,57
Hungary,2022-01-08,21208
Cayman Islands,2022-01-29,115
Chile,2022-01-10,108557
Netherlands,2022-01-15,163375
Cote d'Ivoire,2022-01-31,42668
Low income,2022-02-19,791454
Papua New Guinea,2022-01-20,363
Guatemala,2022-01-05,21206
Hungary,2022-02-04,16711
Thailand,2022-02-18,223733
Suriname,2022-01-30,251
Luxembourg,2022-01-11,6239
Argentina,2022-02-14,267381
Myanmar,2022-02-11,129887
Tunisia,2022-01-08,30102
Afghanistan,2022-02-04,12299
Bolivia,2022-02-05,35357
Saudi Arabia,2022-01-11,195414
Bulgaria,2022-02-10,6107
Cambodia,2022-01-23,121275
Cambodia,2022-02-05,36325
Solomon Islands,2022-01-12,760
Bahrain,2022-01-17,4505
Papua New Guinea,2022-02-09,928
Bangladesh,2022-01-01,829757
Oman,2022-01-22,14822
Spain,2022-02-03,142502
Djibouti,2022-01-04,608
Azerbaijan,2022-02-08,31802
Kenya,2022-01-09,67992
Antigua and Barbuda,2022-02-02,18
India,2022-02-17,4790451
New Zealand,2022-01-30,58432
Cayman Islands,2022-01-18,187
Guernsey,2022-01-27,75
Grenada,2022-02-07,72
Maldives,2022-02-03,2802
European Union,2022-02-11,1180219
Italy,2022-01-30,502130
Laos,2022-01-31,48048
France,2022-02-06,206267
Lower middle income,2022-01-27,11280811
Curacao,2022-02-20,139
Czechia,2022-01-08,74123
Tajikistan,2022-01-27,37340
Austria,2022-01-31,28024
Jamaica,2022-01-27,2774
Albania,2022-02-11,4093
Scotland,2022-01-23,11530
Jordan,2022-01-16,35491
Brazil,2022-01-04,434515
Argentina,2022-02-16,243115
Morocco,2022-02-12,58889
Jamaica,2022-01-14,3627
Morocco,2022-01-23,61625
Romania,2022-01-28,16182
Bolivia,2022-02-08,30190
Djibouti,2022-01-14,608
Russia,2022-01-27,301003
Kuwait,2022-01-06,14198
Montenegro,2022-01-28,517
Suriname,2022-02-14,144
Tanzania,2022-01-08,33124
Barbados,2022-02-11,156
Isle of Man,2022-01-26,140
Montenegro,2022-01-08,595
New Caledonia,2022-01-21,210
Antigua and Barbuda,2022-01-12,103
Angola,2022-01-26,134833
Australia,2022-02-11,178660
Argentina,2022-01-30,320174
North Macedonia,2022-01-19,1406
Oceania,2022-01-25,342687
Russia,2022-02-11,290452
Sudan,2022-02-17,
Liechtenstein,2022-01-24,156
Guinea-Bissau,2022-02-08,8231
Mauritania,2022-01-16,6733
Saudi Arabia,2022-01-17,184299
Romania,2022-01-30,17555
Portugal,2022-02-03,76325
Thailand,2022-01-24,435862
Saint Vincent and the Grenadines,2022-01-24,82
Denmark,2022-01-22,26714
Canada,2022-02-08,153146
Romania,2022-01-24,14250
Libya,2022-01-10,17974
Haiti,2022-01-26,1607
Malta,2022-01-29,2300
Philippines,2022-01-24,598838
Angola,2022-01-14,105952
Malawi,2022-02-01,1713
South Korea,2022-02-02,191673
Afghanistan,2022-02-10,13781
Dominican Republic,2022-02-18,16979
Aruba,2022-01-29,96
Italy,2022-01-14,655197
Kyrgyzstan,2022-01-17,8455
Jamaica,2022-01-20,3189
Senegal,2022-01-11,3325
Antigua and Barbuda,2022-02-01,30
Spain,2022-01-12,204594
Saint Lucia,2022-01-08,104
Kenya,2022-01-19,54546
Colombia,2022-02-05,218935
South Korea,2022-01-20,352678
India,2022-01-06,7610504
Austria,2022-01-28,27918
Somalia,2022-01-16,5028
Montenegro,2022-01-25,666
Greece,2022-01-13,77295
Belize,2022-01-07,338
Finland,2022-01-28,45037
Qatar,2022-01-26,25532
Anguilla,2022-01-27,28
Guatemala,2022-01-04,20946
Tajikistan,2022-01-09,65092
Namibia,2022-01-25,13260
Benin,2022-01-31,14887
Slovenia,2022-01-27,2707
Chile,2022-01-24,71788
Egypt,2022-01-14,340627
Macao,2022-02-19,2811
Botswana,2022-02-08,2733
Iraq,2022-01-08,36679
Spain,2022-02-04,133479
Sri Lanka,2022-01-31,76144
Switzerland,2022-02-15,9623
Scotland,2022-02-08,5873
Mali,2022-02-03,
Tonga,2022-01-01,436
Malta,2022-01-22,3561
Belize,2022-02-02,661
Montenegro,2022-02-09,417
Jordan,2022-01-05,35491
Central African Republic,2022-01-24,3605
Togo,2022-01-15,4869
Jamaica,2022-01-19,2866
Sao Tome and Principe,2022-01-02,384
Maldives,2022-02-07,2818
Burundi,2022-01-01,41
Saint Vincent and the Grenadines,2022-01-16,82
Bermuda,2022-02-05,180
New Zealand,2022-01-11,41790
Indonesia,2022-01-26,1252137
Liberia,2022-02-01,1580
Venezuela,2022-01-14,126261
South Africa,2022-01-28,63546
Panama,2022-01-24,27091
Thailand,2022-01-05,155497
Trinidad and Tobago,2022-02-09,1597
Gibraltar,2022-01-20,127
Canada,2022-01-16,362542
France,2022-01-10,639913
Palestine,2022-01-03,3012
Israel,2022-01-18,39616
Greece,2022-01-29,41349
Zimbabwe,2022-02-16,8399
China,2022-01-04,9692143
Lithuania,2022-02-19,895
Cook Islands,2022-01-24,6
Cameroon,2022-01-02,870
British Virgin Islands,2022-01-29,6
Iceland,2022-01-05,573
Wales,2022-02-11,3268
Colombia,2022-01-05,159173
Uganda,2022-01-12,47099
Djibouti,2022-01-23,568
Hong Kong,2022-01-02,17404
Germany,2022-01-08,586198
Faeroe Islands,2022-01-13,307
Peru,2022-01-08,272615
Brunei,2022-01-01,5941
South Korea,2022-02-11,204509
Saudi Arabia,2022-01-03,219998
Cape Verde,2022-02-11,1691
High income,2022-02-10,3520000
Mexico,2022-01-30,723325
Chile,2022-02-04,50583
Tanzania,2022-01-04,33124
United States,2022-01-29,672178
Brazil,2022-01-28,1286679
Mauritania,2022-01-18,6390
North America,2022-02-19,1050924
Azerbaijan,2022-01-24,20251
Laos,2022-01-15,35334
Senegal,2022-01-06,459
Guinea-Bissau,2022-01-08,62
Chad,2022-01-12,2544
Sint Maarten (Dutch part),2022-01-18,451
Upper middle income,2022-01-12,10971878
North Macedonia,2022-01-18,1476
Finland,2022-01-27,46080
Thailand,2022-02-16,234827
Kosovo,2022-02-08,1983
Tajikistan,2022-02-06,42206
Guatemala,2022-02-08,51093
Andorra,2022-01-12,865
Aruba,2022-01-30,58
Iraq,2022-01-01,37798
Guyana,2022-01-17,1942
Cape Verde,2022-01-19,2861
Yemen,2022-01-18,2512
Wales,2022-01-18,9084
South Sudan,2022-01-24,2720
Kazakhstan,2022-01-05,16081
Switzerland,2022-01-23,44696
Australia,2022-01-13,261844
El Salvador,2022-01-12,15221
Jersey,2022-01-18,279
Liechtenstein,2022-01-15,319
Benin,2022-01-22,15395
Montenegro,2022-02-01,397
Senegal,2022-02-04,19406
Croatia,2022-01-19,15056
Bolivia,2022-01-12,87735
Montenegro,2022-01-11,805
Afghanistan,2022-02-03,12025
North Macedonia,2022-01-01,1666
Bermuda,2022-01-10,157
Antigua and Barbuda,2022-01-30,55
World,2022-01-10,36970856
Togo,2022-01-13,4836
Australia,2022-02-08,200160
Luxembourg,2022-02-11,1837
Macao,2022-02-17,2557
Vanuatu,2022-01-20,736
El Salvador,2022-02-11,8734
Cuba,2022-01-02,124017
Antigua and Barbuda,2022-01-20,103
Singapore,2022-01-10,48722
Africa,2022-02-20,1192540
Wales,2022-02-03,4668
Thailand,2022-02-07,257594
Qatar,2022-01-10,13324
Mongolia,2022-01-29,2230
Trinidad and Tobago,2022-01-05,3206
Dominican Republic,2022-01-05,12312
Ireland,2022-02-14,8181
Brazil,2022-01-29,1202899
Estonia,2022-01-16,4665
Vietnam,2022-01-22,1090513
Ukraine,2022-01-05,56783
Mali,2022-01-01,5318
Gibraltar,2022-02-04,72
Myanmar,2022-01-03,197705
Croatia,2022-01-12,15633
Germany,2022-01-25,460243
Iran,2022-02-04,533983
New Caledonia,2022-02-04,125
Papua New Guinea,2022-02-01,274
Macao,2022-02-07,799
High income,2022-02-09,3631483
Italy,2022-01-16,665340
Saudi Arabia,2022-01-01,229772
Tanzania,2022-01-02,33170
Liberia,2022-01-04,11591
Fiji,2022-02-05,233
Poland,2022-01-30,127523
Qatar,2022-02-17,17661
Oceania,2022-02-20,211016
Belgium,2022-01-22,72269
India,2022-01-14,7269519
Solomon Islands,2022-01-27,1124
Malta,2022-01-25,3061
Bahamas,2022-02-10,319
New Zealand,2022-02-06,44622
Bahrain,2022-01-20,3663
England,2022-02-06,61966
Eswatini,2022-01-19,3250
Yemen,2022-02-06,2088
Sierra Leone,2022-01-31,13706
Saint Lucia,2022-01-26,76
Argentina,2022-01-11,415255
Guyana,2022-02-10,1428
Nicaragua,2022-01-05,21715
Wales,2022-01-14,12526
Lebanon,2022-02-04,12967
Saint Vincent and the Grenadines,2022-02-10,225
Botswana,2022-02-02,2733
Oman,2022-01-14,11708
Singapore,2022-01-26,34223
Macao,2022-01-21,2574
Dominican Republic,2022-01-20,22499
Faeroe Islands,2022-02-02,91
Singapore,2022-01-03,41223
Saint Lucia,2022-02-08,69
Qatar,2022-01-21,26159
France,2022-01-04,400418
Aruba,2022-01-26,178
Curacao,2022-01-30,221
Cameroon,2022-01-12,254
Gibraltar,2022-01-06,17
Nepal,2022-01-15,226666
Asia,2022-02-10,13898083
Ghana,2022-01-14,87110
Lithuania,2022-01-17,10319
Slovenia,2022-02-11,1959
Liberia,2022-01-15,1580
Sudan,2022-01-20,10503
Guinea-Bissau,2022-01-04,54
Japan,2022-02-14,702582
Central African Republic,2022-01-26,4211
Israel,2022-01-03,23703
Jamaica,2022-02-04,2417
Faeroe Islands,2022-02-13,26
Taiwan,2022-02-17,269415
Finland,2022-02-12,19623
Colombia,2022-02-06,232163
Maldives,2022-02-09,2777
Saint Vincent and the Grenadines,2022-02-06,216
Malawi,2022-02-10,1067
Vanuatu,2022-01-26,639
Argentina,2022-01-22,366013
Egypt,2022-02-04,288007
Morocco,2022-01-29,39662
Guernsey,2022-02-11,89
Mexico,2022-01-20,600245
Iceland,2022-01-28,1918
Italy,2022-02-14,218719
Russia,2022-01-04,332053
Kazakhstan,2022-01-24,19070
China,2022-01-17,5210429
Qatar,2022-01-02,8311
El Salvador,2022-02-03,7157
Denmark,2022-01-16,37518
Solomon Islands,2022-01-18,760
Afghanistan,2022-02-11,14061
Kiribati,2022-01-30,330
New Caledonia,2022-02-12,140
European Union,2022-02-03,1636127
Low income,2022-01-07,843274
England,2022-01-07,181342
Saint Kitts and Nevis,2022-02-15,220
Albania,2022-02-01,16639
Czechia,2022-01-18,59149
Netherlands,2022-02-12,19594
Lebanon,2022-01-03,15943
Sweden,2022-01-11,43208
Syria,2022-01-31,2829
Curacao,2022-02-15,139
Spain,2022-01-23,229432
Tonga,2022-01-05,402
Iraq,2022-01-12,54489
Montserrat,2022-01-30,13
Nicaragua,2022-01-23,37289
El Salvador,2022-01-09,12606
United States,2022-02-12,424822
High income,2022-01-31,4469510
Angola,2022-01-19,144266
Mauritania,2022-01-23,5532
Somalia,2022-01-01,6736
Bulgaria,2022-02-16,4781
Europe,2022-02-11,1659257
Luxembourg,2022-01-17,6698
Mongolia,2022-01-10,3014
El Salvador,2022-01-29,9411
Botswana,2022-01-21,2733
Ghana,2022-02-08,84487
Honduras,2022-02-16,37674
Jersey,2022-01-12,426
Angola,2022-01-31,112242
South America,2022-01-23,2414539
Guinea,2022-01-30,11953
Trinidad and Tobago,2022-02-04,1798
Singapore,2022-01-29,32403
Laos,2022-01-12,35334
Canada,2022-01-23,296999
Cayman Islands,2022-02-11,0
Liechtenstein,2022-01-22,213
Kiribati,2022-01-25,330
Saudi Arabia,2022-01-07,205018
Botswana,2022-01-16,2733
Georgia,2022-01-01,8904
Mexico,2022-01-15,565105
Mauritania,2022-01-10,6733
Rwanda,2022-01-04,127901
Timor,2022-01-22,1403
Portugal,2022-02-04,74742
Eswatini,2022-01-12,1873
Cyprus,2022-02-15,2073
Grenada,2022-01-21,128
Uzbekistan,2022-02-06,100940
High income,2022-01-08,6298271
Low income,2022-01-22,1054460
Germany,2022-01-05,408163
United States,2022-01-28,693212
Denmark,2022-02-16,2955
Niger,2022-01-15,6053
Burundi,2022-02-01,62
Colombia,2022-01-07,210129
France,2022-01-25,308889
Japan,2022-02-16,751977
Mali,2022-02-14,
Burundi,2022-01-31,62
Uruguay,2022-01-05,4568
Cook Islands,2022-01-04,14
Bahamas,2022-01-03,618
Niger,2022-02-17,
Rwanda,2022-01-27,146449
British Virgin Islands,2022-02-05,7
Oman,2022-01-02,11708
Cambodia,2022-02-13,56719
North Macedonia,2022-01-02,1615
Sudan,2022-01-06,8915
Europe,2022-01-25,2866344
Malta,2022-02-04,1677
Denmark,2022-02-04,6694
Colombia,2022-02-18,183675
Uzbekistan,2022-01-11,97860
Bahrain,2022-01-22,3143
Cuba,2022-01-27,92128
Armenia,2022-01-19,9024
Colombia,2022-02-17,205990
Myanmar,2022-01-19,184179
Austria,2022-01-06,40695
Hong Kong,2022-01-29,45824
Estonia,2022-01-09,4422
Indonesia,2022-02-12,1252137
Ireland,2022-02-16,7869
China,2022-01-27,4751714
Burkina Faso,2022-01-08,8821
South America,2022-02-17,1840051
Low income,2022-01-09,826817
Papua New Guinea,2022-01-30,253
Spain,2022-02-09,103323
Togo,2022-01-02,5045
France,2022-02-01,237906
Turkey,2022-01-09,580861
Kazakhstan,2022-01-11,6109
Central African Republic,2022-01-29,4817
French Polynesia,2022-01-11,722
Bangladesh,2022-01-06,829757
North Macedonia,2022-01-11,1615
Grenada,2022-02-17,48
Pakistan,2022-01-13,667731
Germany,2022-01-04,393904
Montenegro,2022-01-16,835
Yemen,2022-01-31,2532
Colombia,2022-02-01,222538
Egypt,2022-02-17,
Guernsey,2022-01-14,220
Bahamas,2022-02-11,322
Ecuador,2022-01-19,96608
Venezuela,2022-02-08,171912
Guernsey,2022-01-13,241
Australia,2022-02-06,213000
Russia,2022-01-19,303887
Central African Republic,2022-01-07,3596
Namibia,2022-01-06,648
United States,2022-01-05,952774
Ecuador,2022-01-25,69807
Latvia,2022-01-31,5254
Cape Verde,2022-01-24,2853
Namibia,2022-01-12,908
Brunei,2022-01-08,3480
Argentina,2022-02-04,337101
Barbados,2022-01-22,145
Paraguay,2022-01-09,28088
Guernsey,2022-01-09,645
Guinea-Bissau,2022-01-26,807
European Union,2022-01-22,2481023
Sudan,2022-01-14,8915
Uruguay,2022-01-27,17627
Aruba,2022-01-11,72
Central African Republic,2022-01-11,3596
San Marino,2022-01-19,280
Trinidad and Tobago,2022-01-02,2593
Luxembourg,2022-01-13,6538
Armenia,2022-01-15,7879
United Kingdom,2022-01-05,234415
Moldova,2022-01-17,6153
Madagascar,2022-01-28,5727
Mongolia,2022-01-24,4070
Bangladesh,2022-01-09,829757
Oceania,2022-01-06,167122
Timor,2022-01-09,1145
Comoros,2022-01-02,2025
Colombia,2022-01-06,180122
Hungary,2022-02-19,
Mongolia,2022-01-19,5135
Northern Ireland,2022-01-21,4297
Niger,2022-01-17,972
Central African Republic,2022-01-10,3596
World,2022-02-01,22072176
Greenland,2022-01-09,38
Chile,2022-01-13,91727
El Salvador,2022-01-20,15221
North America,2022-01-12,2359638
Qatar,2022-02-03,24921
Netherlands,2022-01-21,81304
Bermuda,2022-02-16,119
Kyrgyzstan,2022-01-10,5485
Turks and Caicos Islands,2022-01-30,122
Ethiopia,2022-01-05,7417
Benin,2022-01-11,16074
Qatar,2022-02-19,18081
South Korea,2022-01-19,366892
Gibraltar,2022-01-07,17
North Macedonia,2022-02-02,1060
Sudan,2022-01-25,10873
Tunisia,2022-02-11,7774
Fiji,2022-01-28,226
Libya,2022-01-21,8943
Namibia,2022-01-07,735
Timor,2022-02-04,642
Iran,2022-01-29,398808
Nicaragua,2022-01-29,34485
Bulgaria,2022-02-04,7072
Turks and Caicos Islands,2022-01-04,122
Venezuela,2022-01-12,126261
Tajikistan,2022-01-03,44549
Zambia,2022-01-27,12751
Europe,2022-01-10,3818159
Cuba,2022-02-14,23738
Singapore,2022-01-17,44080
Northern Ireland,2022-01-14,6579
Curacao,2022-01-11,1483
Namibia,2022-01-16,908
Botswana,2022-01-05,2733
Gibraltar,2022-02-10,88
Saint Kitts and Nevis,2022-02-06,136
Uruguay,2022-02-12,7273
Taiwan,2022-01-23,391494
Suriname,2022-01-23,204
Russia,2022-02-13,300629
Suriname,2022-01-03,271
Taiwan,2022-02-01,167245
Northern Ireland,2022-01-23,4072
Honduras,2022-01-06,31380
Samoa,2022-01-28,343
Equatorial Guinea,2022-01-18,215
Africa,2022-01-27,1830431
Cambodia,2022-01-14,100491
Iraq,2022-02-03,41213
South America,2022-01-28,2847758
Guatemala,2022-02-02,57569
Kiribati,2022-02-01,330
Democratic Republic of Congo,2022-01-28,8568
Thailand,2022-01-22,437526
Iran,2022-01-03,389378
Greenland,2022-01-06,20
Kosovo,2022-01-24,4352
Greenland,2022-01-11,51
Latvia,2022-01-04,5911
Switzerland,2022-02-17,8245
Low income,2022-01-11,989458
Guinea-Bissau,2022-01-31,1433
Antigua and Barbuda,2022-01-14,113
